School
"Dr. A.P.J Abdul Kalam University, School of Management Sciences - [SMS], Varanasi"
"GBR Degree College , Andhra Pradesh - Other"
"GBR Degree College, Anaparthy"
"GBS School of Business Studies , Banjara Hills, Hyderabad"
"GBS School of Management Studies, Hyderabad"
"GCRG Memorial Trusts Group Of Institutions, [GCRGMTGI] Lucknow"
"GCRG Memorial Trusts Group Of Institutions, Lucknow"
"GD Goenka University (GDGU) , Gurgaon"
"GD Goenka World Institute , Gurgaon"
"GD Goenka World Institute, [GDGWI] Gurgaon"
"GD Memorial College of Management and Technology, [GDMCMT] Jodhpur"
"GD Memorial College of Management and Technology, Jodhpur"
"GD Rungta College of Engineering and Technology - [GDRCET], Bhilai"
"GDM College, Harnaut"
"Geeta Engineering College - [GEC], Panipat"
"Geeta Engineering College , Panipat"
"Geeta Engineering College, [GEC] Panipat"
"Geeta Group of Institutions - [GGI], Panipat"
"Geeta Institute of Management and Technology - [GIMT], Kurukshetra"
"Geeta Institute of Management and Technology (GIMT, Kurukshetra) , Kurukshetra"
"Geeta Institute of Management and Technology, [GIMT] Kurukshetra"
"Geetanjali Institute of Technical Studies - [GITS], Udaipur"
"Geetanjali Institute of Technical Studies (GITS Udaipur) , Udaipur"
"Geetanjali Institute of Technical Studies, [GITS] Udaipur"
"Geetanjali Medical College and Hospital, [GMCH] Udaipur"
"Geetanjali University, [GU] Udaipur"
"Geethanjali College of Engineering and Technology , Ranga Reddy"
"Geethanjali College of Engineering and Technology keesara, Rangareddi"
"Geethanjali College of Engineering and Technology, [GCET] Rangareddi"
"Gem Business Academy , Tamil Nadu - Other"
"GEMS Arts and Science College, Ramapuram"
"GEMS B School, Bangalore"
"Gems B School, Bangalore (GEMS Bangalore) , Vasanth Nagar, Bangalore"
"GEMS B School, Bengaluru"
"GEMS B School, Chennai , Saidapet, Chennai"
"GEMS B School, Hyderabad , Abids, Hyderabad"
"Genba Sopanrao Moze College of Engineering Balewadi, Pune"
"Genba Sopanrao Moze College of Engineering, [GSMCE] Pune"
"Genba Sopanroa Moze Trust's Parvatibai Genba Moze College of Engineering, [GSMTPGMCE] Pune"
"General Shivdev Singh Diwan Gurbachan Singh Khalsa College, [GSSDGSKC] Patiala"
"General Shivdev Singh Diwan Gurbachan Singh Khalsa College, Patiala"
"Genesis Institute of Business Management - [GIBM], Pune"
"Genesis Institute of Business Management , Cavthan, Pune"
"Genesis Institute of Business Management, [GIBM] Pune"
"George College, Kolkata"
"GGD SD College, Palwal"
"GGS College of Modern Technology (GGS Mohali) , Mohali"
"GGS College of Modern Technology, [GGSCMT] Mohali"
"GGS College of Modern Technology, Mohali"
"GH Raisoni College of Arts Commerce and Science, Pune"
"GH Raisoni College of Commerce Science and Technology, Nagpur"
"GH Raisoni College of Engineering - [GHRCE], Nagpur"
"GH Raisoni College of Engineering, [GHRCE] Nagpur"
"GH Raisoni Institute of Business Management, Jalgaon"
"GH Raisoni Institute of Engineering and Management - [GHRIEM], Jalgaon"
"GH Raisoni Institute of Engineering and Management, [GHRIEM] Jalgaon"
"GH Raisoni Institute of Engineering and Technology for Women, [GHRIETW] Nagpur"
"GH Raisoni Institute of Information Technology, Nagpur"
"GH Raisoni Institute of Management and Research -[GHRIMR] Wagholi, Pune"
"GH Raisoni Institute of Management and Research, [GHRIMR] Pune"
"GH Raisoni Institute of Management Studies - [GHRIMS], Amravati"
"GH Raisoni Institute of Management Studies, [GHRIMS] Amravati"
"Ghanshyam Binani Academy of Management Sciences (GBAMS) , Uttar Pradesh - Other"
"Ghanshyam Binani Academy of Management Sciences, Mirzapur"
"Gian Jyoti College of Education ,Kangra"
"Gian Jyoti group of institutions, Patiala"
"Gian Jyoti Institute of Management and Technology - [GJIMT], Mohali"
"Gian Jyoti Institute of Management and Technology (GJIMT) , Chandigarh"
"Gian Jyoti Institute of Management and Technology, [GJIMT] Mohali"
"Gian Jyoti Institute of Management and Technology, Mohali"
"Giani Zail Singh College of Engineering and Technology - [GZSCET], Bathinda"
"GIBS Business School (GIBS Bangalore) , Bannerghatta Road, Bangalore"
"GIBS Business School, [GIBS] Bangalore"
"GIBS Business School, Bangalore"
"GIBS Business School, Bengaluru"
"GICTS Group of Institutions, Gwalior"
"GIDC Rajju Shroff ROFEL Institute of Management Studies (GRIMS) , Vapi"
"GIDC Rajju Shroff Rofel Institute of Management Studies, Valsad"
"GIDC Rajju Shroff ROFEL Institute of Management Studies, Vapi"
"GIET Engineering College, Rajahmundhry"
"Girideepam Institute of Advanced Learning (GIAL KOTTAYAM) , Kottayam"
"Girijabai Sail Institute of Technology - [GSIT], Kannada"
"Girijabai Sail Institute of Technology (GSIT) , Karnataka - Other"
"Girijabai Sail Institute of Technology, [GSIT] Kannada"
"Girijananda Chowdhury Institute of Management & Technology, Guwahati"
"Giriwasi Seva Mandal Kalyans Muralidhar Nanaji Mohite Guruji Arts Commerce and BMS College, Palghar"
"GITAM Centre for Distance Learning, [GITAMCDL] Vishakhapatnam"
"Gitam Institute of Management, [GIM] Vishakhapatnam"
"GITAM Institute of Management, Visakhapatnam"
"Gitam Institute of Management, Visakhapatnam"
"GITAM Institute of Management, Visakhapatnam (GIM Visakhapatnam) , Visakhapatnam"
"GITAM Institute of Science, [GITAMIS] Vishakhapatnam"
"GITAM Institute of Science, Visakhapatnam"
"GITAM School of International Business - [GSIB], Visakhapatnam"
"GITAM School of International Business (GSIB) , Visakhapatnam"
"GITAM School of International Business, [GSIB] Vishakhapatnam"
"GITAM School of International Business, Visakhapatnam"
"GITAM University Bengaluru Campus, [GITAMUBC] Bangalore Rural"
"GITAM University Hyderabad Campus, Hyderabad"
"GITAM University Visakhapatnam Campus, Visakhapatnam"
"GITAM University, Bengaluru Campus, Bangalore Rural"
"GITAM University, Centre for Distance Learning, Visakhapatnam"
"GITAM University, Hyderabad"
"Gitam University, School of manangement studies, Bangalore Rural"
"GITAM University, Visakhapatnam"
"GITAM University, Vishakhapatnam"
"GitaRam Institute of Management, Berhampore"
"Gitarattan International Business School (GIBS) , Rohini, Delhi"
"Gitarattan International Business School, New Delhi"
"GJ College, Rambagh"
"GKM College of Engineering and Technology (GKMCET) , Tambaram Sanatorium, Chennai"
"GKM College of Engineering and Technology, [GKMCET] Chennai"
"GKM College of Engineering and Technology, Chennai"
"GKM Institute of Marine Sciences and Technology, Chennai"
"GKS College of Arts Commerce and Science, Kalyan"
"GL Bajaj Institute of Management and Research - [GLBIMR], Greater Noida"
"GL Bajaj Institute of Management and Research, [GLBIMR] Noida"
"GL Bajaj Institute of Management and Research, Greater Noida"
"GLA Institute of Business Management - [GLAIBM], Mathura"
"GLA Institute of Business Management , Mathura"
"GLA Institute of Business Management, [GLAIBM] Mathura"
"GLA University - Admission Office , New Friends Colony, Delhi"
"GLA University (GLA) , Mathura"
"GLA University, Mathura"
"GLF Business School (GLFBS) , Salt Lake City, Kolkata"
"Global Academy of Technology - [GAT], Bangalore"
"Global Academy of Technology , Raja Rajeshwari Nagar, Bangalore"
"Global Academy of Technology, [GAT] Bangalore"
"Global Business School - [GBS], Hubli"
"Global Business School and Research Centre - [GBSRC], Pune"
"Global Business School and Research Centre, Pune"
"Global Business School, [GBS] Hubli Dharwad"
"Global Business School, Hubli"
"Global Business School(GBS Hubli) , Hubli"
"Global College of Management IT and Commerce, Hubli"
"Global College of Technology - [GCT], Jaipur"
"Global Education Centre (School of Business Management) , Ranga Reddy"
"Global Educational & Welfare Society Group of Institutions, [GEWSGI] Lucknow"
"Global Educational & Welfare Society Group of Institutions, Lucknow"
"Global Educational and Welfare Society Group of Institutions, [GEWSGI] Lucknow"
"Global Educational and Welfare Society Group of Institutions, Lucknow"
"Global Educational Institutes , Greater Noida"
"Global Entrepreneurship and Management Academy, Delhi"
"Global Entrepreneurship and Management Academy, Patna"
"Global Group of Institutions (GGI Lucknow) , Lucknow"
"Global Institute for Corporate Education - [GICE], Bangalore"
"Global Institute for Corporate Education, [GICE] Bangalore"
"Global Institute for Corporate Education, Bangalore"
"Global Institute for Management and Development Studies, [GIMDS] Mysore"
"Global Institute of Construction Management and Research (GICMAR, Delhi) , Green Park, Delhi"
"Global Institute of Engineering and Technology (GIET Telangana) , Ranga Reddy"
"Global Institute of Engineering and Technology, [GIET] Rangareddi"
"Global Institute of Engineering and Technology, Moinabad"
"Global Institute of Information Technology, Greater Noida"
"Global Institute of Integral Management Studies - [GIIMS], Cochin"
"Global Institute Of Management - [GIM], Amritsar"
"Global Institute of Management , Bhubaneswar"
"Global Institute of Management and Emerging Technologies - [GIMET], Amritsar"
"Global Institute of Management and Emerging Technologies, [GIMET] Amritsar"
"Global Institute of Management Sciences - [GIMS], Bangalore"
"Global Institute of Management Sciences, [GIMS] Bangalore"
"Global Institute of Management Sciences, Bangalore"
"Global Institute of Management, Ahmednagar"
"Global Institute of Management, Amritsar"
"Global Institute of Management, Bhubaneswar"
"Global Institute of Technology - [GIT], Jaipur"
"Global Institute of Technology and Management - [GITM], Gurgaon"
"Global Institute of Technology and Management , Gurgaon"
"Global Institute of Technology and Management, [GITM] Gurgaon"
"Global Institute, Amritsar"
"Global Nature Care Sangathan's Group of Institutions Faculty of Engineering, [GNCSGIFE] Jabalpur"
"Global Nature Care Sangathan's Group of Institutions Faculty of Engineering, Jabalpur"
"Global Open University, Dimapur"
"Global School of Management , Baner, Pune"
"Global Technical Campus (GTC Jaipur) , Jaipur"
"Globsyn Business School (GBS, Kolkata) , Diamond Harbour Road, Kolkata"
"Globsyn Business School, Kolkata"
"Globsyn Business School, Korakati"
"Glocal School of Business and Commerce, Saharanpur"
"Glocal University , Saharanpur"
"Glocal University, Saharanpur"
"GLS (J P shah) Institute of Business Administration, Ahmedabad"
"GLS (Shalesh R. Parikh) Institute of Computer Technology (GLSICT) , Ellis Bridge, Ahmedabad"
"GLS Institute of Computer Application, Ahmedabad"
"GLS Institute of Computer Technology, Ahmedabad"
"GLS Shailesh R Parikh Institute of Computer Technology, Ahmedabad"
"GLS University, Ahmedabad"
"GM Institute of Technology - [GMIT], Davanagere"
"GM Institute of Technology (GMIT, Karnataka) , Davangere"
"GM Institute of Technology, [GMIT] Davanagere"
"GM Momin Women's College, [GMMWC] Thane"
"GM Momin Women's College, Thane"
"GMR School of Business, Hyderabad"
"GN Khalsa College of Arts Science and Commerce, [GNKCASC] Mumbai"
"GNA Business School, Phagwara"
"GNA Institute of Management & Technology , Phagwara"
"GNA Institute of Management & Technology , Punjab - Other"
"GNA University , Phagwara"
"GNA University, Phagwara"
"Gnanam School of Business , Thanjavur"
"Gnanam School of Business, Thanjavur"
"Gnanamani College of Technology - [GCT], Namakkal"
"Gnanamani College of Technology (GCT Namakkal) , Namakkal"
"Gnanamani College of Technology, [GCT] Namakkal"
"Gnanamani Institute of Management Studies Pachal, Namakkal"
"GNIOT College of Management PGDM Institute (GNIOT- CM) , Greater Noida"
"GNIOT College of Management, Greater Noida"
"GNIOT College Of Management, Greater Noida"
"GNVS Institute of Management (GNVSIOM) , Sion, Mumbai"
"GNVS Institute of Management, Mumbai"
"Gnyana Saraswati College of Engineering and Technology - [GSCET], Nizamabad"
"Gnyana Saraswati College of Engineering and Technology , Nizamabad"
"Goa Institute of Management (GIM) , Goa - Other"
"Goa Institute of Management [GIM], North Goa"
"Goa Institute of Management, [GIM Goa]"
"Goa Institute of Management, Goa"
"Goa University , Goa - Other"
"Goa University, [GU] North Goa"
"Goa University, North Goa"
"Gochar Mahavidyalaya, Saharanpur"
"Godavari Institute of Engineering and Technology - [GIET], Rajahmundhry"
"Godavari Institute of Engineering and Technology (GIET Rajahmundry) , Rajahmundry"
"Godavari Institute of Engineering and Technology, [GIET] Rajamundhry"
"Godavari Institute of Management and Research - [GIMR], Jalgaon"
"Godavari Institute of Management and Research, [GIMR] Jalgaon"
"Godavari Institute of Management and Research, Jalgaon"
"Goel Group of Institutions , Lucknow"
"Goel Institute of Higher Studies - [GIHS], Lucknow"
"Goel Institute of Higher Studies, Lucknow"
"Goel Institute of Technology & Management - [GITM], Lucknow"
"Goenka College of Commerce and Business Administration, Kolkata"
"Gojan School of Business and Technology - [GSBT], Chennai"
"Gojan School of Business and Technology (GSBT) , Edapalayam, Chennai"
"Gojan School of Business and Technology, [GSBT] Chennai"
"Gokaraju Rangaraju Institute of Engineering and Technology (GRIET) , Kukatpally, Hyderabad"
"Gokaraju Rangaraju Institute of Engineering and Technology [GRIET], Hyderabad"
"Gokaraju Rangaraju Institute of Engineering and Technology, [GRIET] Hyderabad"
"Gokul Group of Institutions, Hyderabad"
"Gokul Institute of Technology and Sciences - [GITAS], Vizianagaram"
"Gokul Institute of Technology and Sciences , Andhra Pradesh - Other"
"Gokul Institute of Technology and Sciences, [GITS] Vizianagaram"
"Gokul PG College, Bobbili"
"Gokula Krishna College of Engineering (GKCE) , Nellore"
"Gokula Krishna College of Engineering Sullurpet - [GKCE], Nellore"
"Gokula Krishna College of Engineering, [GKCE] Nellore"
"Gold Field Institute of Technology and Management , Faridabad"
"Golden Jubilee Institute of Management and Technology, Sidhpur"
"Golden Valley Integrated Campus - [GVIC], Chittoor"
"Golden Valley Integrated Campus, [GVIC] Chittoor"
"Gondwana University - [GU], Gadchiroli"
"Gondwana University, [GU] Gadchiroli"
"Gondwana University, Gadchiroli"
"Gonna Institute of Information Technology and Sciences - [GIITS], Visakhapatnam"
"Good Shepherd College, Kottayam"
"Goodwill Christian College for Women, Bangalore"
"Gopabandhu School of Hotel Management - [GSHM], Bhubaneswar"
"Gopalan College of Engineering and Management - [GCEM], Bangalore"
"Gopalan College of Engineering and Management , Whitefield, Bangalore"
"Gopalan College of Engineering and Management, [GCEM] Bangalore"
"Gossner College, Ranchi"
"Goswami Ganesh Dutt Sanatan Dharama College - [GGDSD], Chandigarh"
"Goswami Ganesh Dutta S.D. College (GGDSD) , Chandigarh"
"Goswami Ganesh Dutta Sanatan Dharma College, [GGDSDC] Chandigarh"
"Goswami Ganesh Dutta Sanatan Dharma College, Chandigarh"
"Goutham College , Basaveshwaranagar, Bangalore"
"Goutham College of Science, Bangalore"
"Goverment Post Graduate Nehru College, Jhajjar"
"Governemt First Grade College, [GFGC] Mangalore"
"Government Arts College (AUTONOMOUS), Kumbakonam"
"Government Arts College for Men, Krishnagiri"
"Government Arts College For Men, Nandanam"
"Government Arts College for Women, [GACW] Sivaganga"
"Government Arts College for Women, Ramanathapuram"
"Government Arts College for Women, Sivaganga"
"Government Arts College, Dharmapuri"
"Government Arts College, Paramakudi"
"Government Autonomous College, Phulbani"
"Government College for Women, Chintamani"
"Government College for Women, Karnal"
"Government College for Women, Nawakadal"
"Government College of Commerce and Business Administration, Chandigarh"
"Government College of Engineering and Technology, [GCET] Bikaner"
"Government College of Engineering and Technology, Bikaner"
"Government College of Engineering, [GCE] Salem"
"Government College, Bangana"
"Government College, Daulatpur Chowk"
"Government College, Dharamshala"
"Government College, Gohana"
"Government College, Kangra"
"Government Degree College for Boys, Udhampur"
"Government Degree College, Bemina"
"Government Degree College, Kathua"
"Government Degree College, Kulgam"
"Government Degree College, Lansdowne"
"Government Degree College, Pulwama"
